100,953,853,41.53,
100,953,853,41.53,
100,953,853,41.53,
100,953,853,41.53,
99,952,853,41.58,
100,952,852,41.48,
99,951,852,41.52,
100,953,853,41.53,
100,952,852,41.48,
100,953,853,41.53,
99,953,854,41.63,
100,953,853,41.53,
100,953,853,41.53,
100,953,853,41.53,
100,953,853,41.53,
100,952,852,41.48,
100,953,853,41.53,
100,953,853,41.53,
100,951,851,41.43,
100,952,852,41.48,
100,951,851,41.43,
100,952,852,41.48,
100,952,852,41.48,
100,952,852,41.48
