103,989,886,43.18,
103,989,886,43.18,
103,989,886,43.18,
103,989,886,43.18,
103,988,885,43.12,
103,988,885,43.12,
103,988,885,43.12,
103,988,885,43.12,
103,989,886,43.18,
103,988,885,43.12,
103,989,886,43.18,
103,988,885,43.12,
102,989,887,43.28,
103,988,885,43.12,
103,987,884,43.07,
103,989,886,43.18,
103,988,885,43.12,
103,987,884,43.07,
103,988,885,43.12,
103,988,885,43.12,
103,988,885,43.12,
103,988,885,43.12,
103,989,886,43.18,
103,988,885,43.12
