100,950,850,41.37,
100,950,850,41.37,
99,949,850,41.42,
99,949,850,41.42,
99,950,851,41.47,
99,950,851,41.47,
99,948,849,41.36,
99,950,851,41.47,
99,949,850,41.42,
99,950,851,41.47,
99,949,850,41.42,
99,949,850,41.42,
99,949,850,41.42,
99,949,850,41.42,
99,949,850,41.42,
99,950,851,41.47,
99,950,851,41.47,
99,949,850,41.42,
99,950,851,41.47,
99,949,850,41.42,
99,949,850,41.42,
99,949,850,41.42,
99,949,850,41.42,
99,950,851,41.47
